"48001","Algonac","MI","42.631359","-82.554","-5","1"
"48002","Allenton","MI","42.938385","-82.91582","-5","1"
"48003","Almont","MI","42.931178","-83.04585","-5","1"
"48004","Anchorville","MI","42.824095","-82.66522","-5","1"
"48005","Armada","MI","42.842554","-82.91471","-5","1"
"48006","Avoca","MI","43.062285","-82.69327","-5","1"
"48007","Troy","MI","42.606088","-83.297593","-5","1"
"48009","Birmingham","MI","42.544084","-83.21527","-5","1"
"48012","Birmingham","MI","42.604425","-83.292382","-5","1"
"48014","Capac","MI","43.01185","-82.93255","-5","1"
"48015","Center Line","MI","42.479137","-83.02449","-5","1"
"48017","Clawson","MI","42.535534","-83.15112","-5","1"
"48019","Rose","MI","42.755627","-83.612581","-5","1"
"48021","Eastpointe","MI","42.466086","-82.94641","-5","1"
"48022","Emmett","MI","43.013805","-82.79404","-5","1"
"48023","Fair Haven","MI","42.693915","-82.66859","-5","1"
"48025","Franklin","MI","42.524134","-83.25454","-5","1"
"48026","Fraser","MI","42.536402","-82.95044","-5","1"
"48027","Goodells","MI","42.952553","-82.68571","-5","1"
"48028","Harsens Island","MI","42.563129","-82.62325","-5","1"
"48030","Hazel Park","MI","42.459022","-83.09819","-5","1"
"48032","Jeddo","MI","43.125531","-82.59617","-5","1"
"48034","Southfield","MI","42.474234","-83.29078","-5","1"
"48035","Clinton Township","MI","42.554134","-82.90786","-5","1"
"48036","Clinton Township","MI","42.587117","-82.89837","-5","1"
"48037","Southfield","MI","42.567543","-83.149978","-5","1"
"48038","Clinton Township","MI","42.603172","-82.94459","-5","1"
"48039","Marine City","MI","42.710445","-82.50811","-5","1"
"48040","Marysville","MI","42.910198","-82.47973","-5","1"
"48041","Memphis","MI","42.93281","-82.80345","-5","1"
"48042","Macomb","MI","42.68347","-82.92958","-5","1"
"48043","Mount Clemens","MI","42.596784","-82.88031","-5","1"
"48044","Macomb","MI","42.650265","-82.93416","-5","1"
"48045","Harrison Township","MI","42.582961","-82.83063","-5","1"
"48046","Mount Clemens","MI","42.672322","-82.903065","-5","1"
"48047","New Baltimore","MI","42.670932","-82.77754","-5","1"
"48048","New Haven","MI","42.739751","-82.79758","-5","1"
"48049","North Street","MI","43.03154","-82.59251","-5","1"
"48050","New Haven","MI","42.786198","-82.8092","-5","1"
"48051","New Baltimore","MI","42.682081","-82.83068","-5","1"
"48054","East China","MI","42.769956","-82.52595","-5","1"
"48059","Fort Gratiot","MI","43.088742","-82.48614","-5","1"
"48060","Port Huron","MI","42.978974","-82.44402","-5","1"
"48061","Port Huron","MI","42.824095","-82.66522","-5","1"
"48062","Richmond","MI","42.829226","-82.77538","-5","1"
"48063","Columbus","MI","42.85452","-82.68244","-5","1"
"48064","Casco","MI","42.773535","-82.67684","-5","1"
"48065","Romeo","MI","42.826805","-83.02963","-5","1"
"48066","Roseville","MI","42.503285","-82.93851","-5","1"
"48067","Royal Oak","MI","42.488735","-83.13752","-5","1"
"48068","Royal Oak","MI","42.660091","-83.3863","-5","1"
"48069","Pleasant Ridge","MI","42.472235","-83.14051","-5","1"
"48070","Huntington Woods","MI","42.482585","-83.16812","-5","1"
"48071","Madison Heights","MI","42.501385","-83.10474","-5","1"
"48072","Berkley","MI","42.497035","-83.18532","-5","1"
"48073","Royal Oak","MI","42.518635","-83.16357","-5","1"
"48074","Smiths Creek","MI","42.948521","-82.57049","-5","1"
"48075","Southfield","MI","42.465275","-83.2264","-5","1"
"48076","Southfield","MI","42.499335","-83.22829","-5","1"
"48079","Saint Clair","MI","42.833034","-82.50425","-5","1"
"48080","Saint Clair Shores","MI","42.462036","-82.90232","-5","1"
"48081","Saint Clair Shores","MI","42.497736","-82.89979","-5","1"
"48082","Saint Clair Shores","MI","42.526965","-82.88809","-5","1"
"48083","Troy","MI","42.556943","-83.11506","-5","1"
"48084","Troy","MI","42.563505","-83.18405","-5","1"
"48085","Troy","MI","42.597323","-83.116567","-5","1"
"48086","Southfield","MI","42.660091","-83.3863","-5","1"
"48088","Warren","MI","42.516851","-82.982757","-5","1"
"48089","Warren","MI","42.467086","-82.99866","-5","1"
"48090","Warren","MI","42.672322","-82.903065","-5","1"
"48091","Warren","MI","42.465886","-83.056","-5","1"
"48092","Warren","MI","42.511293","-83.0597","-5","1"
"48093","Warren","MI","42.514885","-82.99768","-5","1"
"48094","Washington","MI","42.727731","-83.03847","-5","1"
"48095","Washington","MI","42.779239","-83.02605","-5","1"
"48096","Ray","MI","42.753378","-82.91658","-5","1"
"48097","Yale","MI","43.131709","-82.81411","-5","1"
