"24701","Bluefield","WV","37.2757","-81.2145","-5","1"
"24704","Bluefield","WV","37.264098","-81.229646","-5","1"
"24712","Athens","WV","37.448532","-81.0032","-5","1"
"24714","Beeson","WV","37.501743","-81.22148","-5","1"
"24715","Bramwell","WV","37.335297","-81.31112","-5","1"
"24716","Bud","WV","37.532524","-81.37275","-5","1"
"24719","Covel","WV","37.48929","-81.29736","-5","1"
"24724","Freeman","WV","37.32767","-81.29994","-5","1"
"24726","Herndon","WV","37.520914","-81.33026","-5","1"
"24729","Hiawatha","WV","37.416395","-81.105803","-5","1"
"24731","Kegley","WV","37.404113","-81.14078","-5","1"
"24732","Kellysville","WV","37.416395","-81.105803","-5","1"
"24733","Lashmeet","WV","37.431153","-81.22628","-5","1"
"24736","Matoaka","WV","37.425866","-81.27625","-5","1"
"24737","Montcalm","WV","37.352655","-81.24781","-5","1"
"24738","Nemours","WV","37.416395","-81.105803","-5","1"
"24739","Oakvale","WV","37.336554","-80.95523","-5","1"
"24740","Princeton","WV","37.368167","-81.07307","-5","1"
"24747","Rock","WV","37.394221","-81.21868","-5","1"
"24751","Wolfe","WV","37.416395","-81.105803","-5","1"
"24801","Welch","WV","37.424498","-81.57835","-5","1"
"24808","Anawalt","WV","37.338242","-81.43081","-5","1"
"24811","Avondale","WV","37.399793","-81.78312","-5","1"
"24813","Bartley","WV","37.355111","-81.73002","-5","1"
"24815","Berwind","WV","37.25068","-81.65044","-5","1"
"24816","Big Sandy","WV","37.459251","-81.70173","-5","1"
"24817","Bradshaw","WV","37.358272","-81.8013","-5","1"
"24818","Brenton","WV","37.594959","-81.62947","-5","1"
"24820","Capels","WV","37.375246","-81.653889","-5","1"
"24821","Caretta","WV","37.345693","-81.66789","-5","1"
"24822","Clear Fork","WV","37.62127","-81.69408","-5","1"
"24823","Coal Mountain","WV","37.664172","-81.7338","-5","1"
"24824","Coalwood","WV","37.416947","-81.69288","-5","1"
"24825","Crumpler","WV","37.421641","-81.34504","-5","1"
"24826","Cucumber","WV","37.375246","-81.653889","-5","1"
"24827","Cyclone","WV","37.742953","-81.67951","-5","1"
"24828","Davy","WV","37.478583","-81.66169","-5","1"
"24829","Eckman","WV","37.40273","-81.4629","-5","1"
"24830","Elbert","WV","37.319439","-81.5432","-5","1"
"24831","Elkhorn","WV","37.385757","-81.41415","-5","1"
"24832","English","WV","37.375246","-81.653889","-5","1"
"24834","Fanrock","WV","37.603344","-81.53998","-5","1"
"24836","Gary","WV","37.352131","-81.54688","-5","1"
"24839","Hanover","WV","37.567007","-81.77969","-5","1"
"24841","Havaco","WV","37.405828","-81.576548","-5","1"
"24842","Hemphill","WV","37.444465","-81.59684","-5","1"
"24843","Hensley","WV","37.474577","-81.69961","-5","1"
"24844","Iaeger","WV","37.469496","-81.79548","-5","1"
"24845","Ikes Fork","WV","37.530418","-81.79553","-5","1"
"24846","Isaban","WV","37.530963","-81.8885","-5","1"
"24847","Itmann","WV","37.603344","-81.53998","-5","1"
"24848","Jenkinjones","WV","37.296401","-81.43135","-5","1"
"24849","Jesse","WV","37.666079","-81.57309","-5","1"
"24850","Jolo","WV","37.312239","-81.82478","-5","1"
"24851","Justice","WV","37.602126","-81.84968","-5","1"
"24852","Keystone","WV","37.417857","-81.44874","-5","1"
"24853","Kimball","WV","37.427781","-81.48654","-5","1"
"24854","Kopperston","WV","37.741813","-81.53722","-5","1"
"24855","Kyle","WV","37.409655","-81.42559","-5","1"
"24856","Leckie","WV","37.343452","-81.40244","-5","1"
"24857","Lynco","WV","37.683273","-81.66048","-5","1"
"24859","Marianna","WV","37.603344","-81.53998","-5","1"
"24860","Matheny","WV","37.664685","-81.5967","-5","1"
"24861","Maybeury","WV","37.363882","-81.36531","-5","1"
"24862","Mohawk","WV","37.485276","-81.93955","-5","1"
"24866","Newhall","WV","37.265686","-81.6155","-5","1"
"24867","New Richmond","WV","37.568981","-81.49308","-5","1"
"24868","Northfork","WV","37.418471","-81.41706","-5","1"
"24869","North Spring","WV","37.551372","-81.84229","-5","1"
"24870","Oceana","WV","37.69629","-81.60845","-5","1"
"24871","Pageton","WV","37.325163","-81.47554","-5","1"
"24872","Panther","WV","37.45926","-81.89024","-5","1"
"24873","Paynesville","WV","37.357831","-81.89583","-5","1"
"24874","Pineville","WV","37.562494","-81.51746","-5","1"
"24877","Powhatan","WV","37.375246","-81.653889","-5","1"
"24878","Premier","WV","37.375246","-81.653889","-5","1"
"24879","Raysal","WV","37.35294","-81.768","-5","1"
"24880","Rock View","WV","37.641027","-81.53625","-5","1"
"24881","Roderfield","WV","37.444527","-81.69146","-5","1"
"24882","Simon","WV","37.609388","-81.75668","-5","1"
"24883","Skygusty","WV","37.375246","-81.653889","-5","1"
"24884","Squire","WV","37.249595","-81.55208","-5","1"
"24887","Switchback","WV","37.371122","-81.384","-5","1"
"24888","Thorpe","WV","37.365675","-81.50968","-5","1"
"24889","Twin Branch","WV","37.375246","-81.653889","-5","1"
"24892","War","WV","37.309666","-81.69546","-5","1"
"24894","Warriormine","WV","37.291157","-81.69541","-5","1"
"24895","Wilcoe","WV","37.381834","-81.56342","-5","1"
"24896","Wolf Pen","WV","37.603344","-81.53998","-5","1"
"24897","Worth","WV","37.422523","-81.38363","-5","1"
"24898","Wyoming","WV","37.585536","-81.60347","-5","1"
"24899","Yukon","WV","37.375246","-81.653889","-5","1"
"24901","Lewisburg","WV","37.80848","-80.44493","-5","1"
"24902","Fairlea","WV","37.774666","-80.461492","-5","1"
"24910","Alderson","WV","37.731717","-80.65942","-5","1"
"24915","Arbovale","WV","38.462522","-79.80308","-5","1"
"24916","Asbury","WV","37.841919","-80.55325","-5","1"
"24917","Auto","WV","37.975595","-80.426874","-5","1"
"24918","Ballard","WV","37.515724","-80.76748","-5","1"
"24919","Ballengee","WV","37.620418","-80.71636","-5","1"
"24920","Bartow","WV","38.552106","-79.7315","-5","1"
"24924","Buckeye","WV","38.185341","-80.13261","-5","1"
"24925","Caldwell","WV","37.741887","-80.37481","-5","1"
"24927","Cass","WV","38.380196","-79.93278","-5","1"
"24931","Crawley","WV","37.901788","-80.59452","-5","1"
"24934","Dunmore","WV","38.325205","-79.90179","-5","1"
"24935","Forest Hill","WV","37.549702","-80.80017","-5","1"
"24936","Fort Spring","WV","37.743322","-80.52942","-5","1"
"24938","Frankford","WV","37.918994","-80.36331","-5","1"
"24941","Gap Mills","WV","37.602172","-80.3464","-5","1"
"24942","Glace","WV","37.552029","-80.539672","-5","1"
"24943","Grassy Meadows","WV","37.838288","-80.75393","-5","1"
"24944","Green Bank","WV","38.412244","-79.79796","-5","1"
"24945","Greenville","WV","37.543667","-80.69604","-5","1"
"24946","Hillsboro","WV","38.114627","-80.22808","-5","1"
"24950","Kieffer","WV","37.94046","-80.61007","-5","1"
"24951","Lindside","WV","37.485348","-80.64293","-5","1"
"24954","Marlinton","WV","38.196374","-80.05957","-5","1"
"24957","Maxwelton","WV","37.869998","-80.41067","-5","1"
"24958","Meadow Bluff","WV","37.975595","-80.426874","-5","1"
"24961","Neola","WV","37.975595","-80.426874","-5","1"
"24962","Pence Springs","WV","37.675571","-80.73336","-5","1"
"24963","Peterstown","WV","37.424195","-80.78465","-5","1"
